V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21
479827523.782421,545579147.90756,609598336.590322,687315342.974651,765256827.97261,847513469.076599,943530450.099334,1030817696.39773,1130560313.95105,1229896311.13542,1345518515.86182,1437943059.83136,1562614140.36761,1690871906.09684,1790157194.21111,1887959917.25458,2013053895.05187,2147846885.17459,2296263701.75373,2420498939.44015
369229665.696247,427220665.158113,482752661.067873,561910583.631006,633523348.828558,706019376.258788,792524665.407387,876944904.882458,961572489.6751,1040600432.01485,1151810105.96053,1244256617.43224,1354694439.244,1448286336.76428,1552930047.70578,1644683279.65827,1748036770.19892,1860482411.85498,1960139766.53691,2055709078.53383
468703629.791006,537805369.832221,597777452.701871,683554569.019808,765658471.416523,856155376.491352,955282933.613546,1039913122.83653,1137158804.3982,1225773024.09179,1337069386.03202,1430026905.28547,1540917418.91874,1652094519.65875,1762165662.69661,1882816545.01003,2017105939.58558,2159365554.84456,2300563539.06139,2440926989.32107
390016196.208552,453971691.089404,512887646.687239,596699936.166771,670437119.402198,753273614.725681,839994719.583733,926714764.198574,1013647077.09257,1109308433.31729,1220653247.42092,1309341569.54453,1424201772.23807,1535579557.7582,1640175396.84876,1744385551.81822,1864996564.86766,1988679851.74717,2115659500.89816,2221215705.03507
361657831.897335,421381580.912507,476980639.928169,556124816.121185,626009769.108692,705949980.957866,788502396.690144,867804079.131317,956161279.770081,1041988071.5151,1146774842.36279,1228424404.67566,1335679303.51626,1441449551.51738,1553127540.92628,1655085035.9947,1765595743.4077,1879543951.60198,2011012887.91561,2125154710.71662
436845167.710163,497055173.327832,562451442.654355,650886000.684806,723068772.616365,806807118.303804,894498971.407209,975228729.910122,1069805923.1168,1160816841.776,1257861100.91362,1336822442.61615,1443096552.69467,1549694375.05448,1658088147.24212,1770939530.06471,1871018403.40989,1986854899.13649,2117651437.63645,2223396491.01061
377405914.517965,442981131.04577,498019068.25341,580386607.644481,654727557.123746,736176078.017039,826302472.11155,909386176.139042,997797228.113731,1090083557.26709,1194526123.21929,1289539288.05874,1399800435.63681,1507267557.01976,1621047641.04099,1722895698.57796,1830334415.24863,1951500138.77612,2072555921.41452,2178840015.55949
423417817.644826,490450916.710872,543998938.617266,628288575.124856,699977237.86152,774909631.79997,855803015.454435,943997020.109419,1027282962.86967,1121375360.00331,1228639333.22421,1313672749.78432,1415928081.93386,1515056043.61411,1618228709.45561,1711528059.56061,1823047350.36752,1935207001.04865,2034673363.87859,2132620358.73727
494541336.00891,567901621.716733,630505149.835237,717392548.450487,798871365.291873,885459789.583991,980959630.906919,1076040994.90756,1174500250.11903,1265689195.53412,1394321822.45233,1493833601.37483,1623299928.0799,1737928779.49789,1849884381.88919,1973345490.20475,2088434186.23594,2223720735.69004,2362820786.56242,2482217131.57948
413060392.393138,476979418.623927,531044174.959325,617300033.748417,687489360.179267,762418125.932978,851586831.895798,933788778.484364,1027906759.70615,1124932399.5032,1238573967.44624,1333619151.16607,1437685235.44303,1549003388.36954,1650685007.09138,1753115655.78753,1858223093.06027,1985268558.95393,2102481575.52965,2206745699.61176
378475000.895644,441353054.891103,496839776.494601,575866058.779692,651409574.865484,733458150.443855,819055890.393167,903345754.408055,996923309.707362,1089169325.49765,1192975608.11459,1284954412.36619,1399135668.84449,1503726751.18352,1617795749.69111,1723818143.70246,1839145747.92714,1960302354.81361,2091538843.8691,2197473094.77401
415307187.465912,475349637.843969,528470057.196791,609899261.666527,678367325.614887,758172723.502453,841441719.603753,923378863.61653,1014295966.38144,1101118141.7702,1196657283.16314,1277410847.05128,1400540578.44262,1498108205.10121,1613123766.29037,1718850361.83181,1817614467.29141,1926890130.14739,2059149856.43212,2186011329.28104
428821638.908117,494150319.537527,546350124.116886,626955165.416674,708622237.323225,795510987.389419,881129094.344576,968928219.366713,1055993858.39081,1146737978.35922,1263554418.75514,1354983673.13701,1463364491.24058,1580775239.61515,1688639824.04279,1784260298.36265,1891528398.7653,2008544015.64425,2141549171.92317,2242731900.05694
362178138.736136,426302323.281005,481930552.512137,561218395.704748,632156625.442046,715282782.37791,799352144.807389,882027017.986838,974012359.064383,1061861809.93208,1167399322.78008,1250045788.22807,1361131120.6271,1464803337.7672,1573148481.7882,1675509538.25462,1785717595.28606,1907330991.60517,2038410505.29499,2147631010.62007
410239377.049107,476906767.860822,528826762.504879,607131933.610757,681028849.062607,756118403.592011,844126355.5391,925668428.466037,1018897966.98342,1105035625.75904,1206909134.93294,1282560539.41134,1396560330.34751,1512623387.11596,1612180067.45868,1716516727.74369,1818354537.51632,1927422127.55227,2034830695.911,2133301790.32532
425390559.458996,493354941.574753,551926911.790427,634703748.650364,711903066.466283,792647095.658551,882725098.592142,963332066.703908,1054527512.4819,1148761053.31385,1257564136.21613,1355115170.13988,1476122314.83285,1591403523.03177,1699980929.32776,1805514049.83137,1918042897.97409,2046455779.42996,2177055480.84748,2298468594.1154
382735132.309666,446987121.541928,504020973.116192,581637009.55251,647426610.184554,724386710.904835,808395615.377308,897458809.137283,979195530.252262,1070461443.5472,1176016068.8419,1261220455.15121,1377679354.01831,1480501907.64768,1593332424.2895,1702366060.23184,1813004229.39856,1934344551.34678,2048321921.60495,2160822217.31871
482122734.728124,548844841.148058,608737365.662403,681566913.24721,754646929.606624,843395456.83888,934142339.11989,1007647349.46086,1093910112.24523,1169308965.89276,1290848424.816,1390606342.80038,1507088304.86295,1617114961.59646,1750147971.60419,1854200155.46468,1974841751.00893,2118094277.56458,2258726379.18851,2389214868.34921
527837965.72995,598992177.4946,663197726.916457,754580511.018907,838120232.452164,938052220.990747,1034773246.11263,1124768098.91936,1233151753.56395,1333100035.41892,1444625752.10415,1533531680.13417,1670608022.46354,1801957414.72482,1902037026.26448,2004960485.50464,2101896930.83391,2244901193.27377,2365449836.0812,2475034181.08945
427627546.981974,494305967.241793,556757193.095538,643871760.423658,720366827.639292,805562920.984827,899841202.408489,981082725.75943,1070919539.77896,1162900430.12596,1270004270.16781,1366708688.13833,1489541900.78105,1598211625.84885,1707212248.13479,1823634640.79083,1944630642.38468,2068252777.64453,2191144921.48666,2296674268.00233
350771372.21865,411592972.590707,468056463.982221,542956407.287572,610074160.327093,690205056.845925,770499426.290815,854747401.006143,939215894.119443,1027260305.76298,1136372564.91476,1228131954.92876,1331425874.86329,1436196414.90873,1541407902.82144,1634926221.43359,1741657429.98685,1852453227.3554,1979154951.58838,2086126889.35344
391880693.205999,454847324.565393,513200377.96103,595881475.843332,669751329.938149,748118663.438995,832119586.295043,914320246.766972,999588677.950282,1086808552.00495,1193106068.86204,1274396475.21647,1380183349.70774,1486582044.53948,1595917846.71061,1703509354.37464,1824824642.84842,1936985425.23326,2063483896.50955,2169012573.65696
374590389.241538,441067319.646649,498686545.090448,576557166.493496,647909786.598778,729616147.061557,811719210.992845,891616393.952088,982137980.544671,1071321666.88298,1183319856.23107,1270744078.78428,1377618729.38912,1483228307.67708,1594702401.73969,1697280045.77283,1799872003.59011,1928307101.92372,2048287695.32185,2146741735.65403
432645564.961251,502427964.722952,564012010.265356,646553184.741805,722371755.384442,801039143.169852,895821295.797822,971182873.172189,1067457534.92857,1162168395.45378,1276434383.88661,1370875887.95473,1498411719.22452,1607621904.28869,1725249459.64518,1815047345.69869,1928579591.03022,2051064535.77563,2167987292.46411,2280083975.32085
344123450.076003,404996760.67172,459780377.825761,537038560.800786,607170870.572176,684609740.913559,766400784.44958,848660821.922569,934637785.829656,1024472983.0863,1127027378.89376,1214907532.14235,1328030397.32411,1433947392.8387,1545342415.01363,1646859290.19608,1752825526.3423,1876612653.43349,1995029051.22657,2101097926.24519
450365253.352055,512002660.973299,567042489.761773,651813338.008553,727524752.047974,806772450.722149,896996536.181651,988582928.983044,1078524489.30008,1165901577.63128,1263634492.60007,1355228568.45535,1482116006.30491,1603210221.66785,1699295603.11934,1797032064.68667,1929288106.50962,2034822600.45797,2174760562.01102,2314320427.71743
341292782.027011,403688577.089398,459767965.493789,539134267.509374,610647492.175832,687227804.985449,770053301.772057,850461314.316182,939793078.802574,1030196527.15789,1136373908.92769,1226310055.6577,1338036260.52991,1444353232.69255,1553889943.61831,1655753617.42437,1766618564.04917,1887869173.55076,2010288667.55827,2121891676.22448
377048713.795263,437894527.204733,498498290.377283,578979125.520329,654676381.632876,737254520.498087,827614748.170891,911813436.627639,1004845579.40944,1100417931.59638,1207727938.59848,1298588045.25496,1410553075.43717,1513710435.3547,1622036025.65944,1725918395.6108,1833944224.96515,1956709562.60255,2085114731.35023,2200136966.54465
364768955.610699,425276172.334673,477746147.961495,553885080.95499,627618644.24794,707794105.365449,790385044.74327,871296667.145094,954791735.030125,1046377875.46025,1156801259.24167,1242304503.86281,1346865542.1631,1446854159.44515,1547937880.07409,1635621109.83488,1745378029.61958,1864280600.07177,1978290623.31657,2091951373.39586
381108717.278087,444869084.213031,503956781.560274,587295909.17696,663451433.673231,742141458.813719,828810890.018928,914292531.259101,1005367263.96671,1097327796.86607,1206502358.19089,1298141839.53466,1411414747.35976,1521317534.30437,1630772736.69523,1740171289.81712,1850752536.54277,1977566751.15239,2106328899.03533,2225674447.2868
388582022.901192,453127755.711603,509108127.597013,588511188.508233,664009659.394508,746741323.061283,834839305.645671,919143666.627984,1009453260.95837,1105098688.27746,1210370505.28232,1301797137.03349,1423374823.35063,1528730946.97497,1635327902.81405,1737669103.46713,1847905298.4965,1974402846.58401,2110103576.40199,2214995822.90749
414789188.354466,478760437.141093,538955317.620843,617734969.887757,694366791.375585,774489077.412708,855846376.861608,941235509.605628,1037297700.06479,1120703724.03558,1233048804.32205,1323294918.40703,1448634383.67523,1561032949.19241,1676641959.31552,1780718670.20666,1904721502.85452,2036854529.92695,2177294236.00697,2295461568.04637
385414882.330502,447586386.638703,504782363.346504,584666071.669968,658173301.809764,738116907.41687,823581135.197379,904595997.228387,990712622.165342,1085386222.62356,1195453647.1285,1273479137.30145,1379110367.60186,1478704990.77268,1586327893.10453,1696069628.62883,1795353215.3794,1909648056.14345,2019957027.69439,2132166055.84115
343361324.471814,402854842.875198,458141313.223656,537987108.448222,610576782.725265,691314758.673484,774476638.817898,853576411.398576,938351389.753906,1027470099.05095,1133557693.04693,1221224772.90926,1334170046.49802,1439680553.20186,1545811662.12174,1650505749.66377,1762649429.60655,1884523992.72843,2012401073.12612,2120586686.92211
482518970.443374,554173564.362086,616408291.009504,703691910.659812,776833869.523091,860355147.785418,955244677.46462,1048228868.21728,1151523723.70063,1254094937.74099,1371411169.9161,1481083489.13084,1599823394.00679,1721602049.71765,1844335490.60146,1958470571.25136,2066785495.8727,2187577884.93414,2309423349.01748,2440930885.04038
471264169.635477,541616358.507442,604974076.132708,687914159.595666,771811375.110134,854132455.08331,948858248.483076,1035004050.23488,1127760875.78393,1220371396.28407,1327684016.09726,1422432153.36192,1540014579.276,1638992462.65113,1740881824.36328,1829709839.31337,1929002316.5753,2036420400.23734,2157813979.86248,2241943395.97446
466640891.513192,539091699.904234,604705598.006874,690996027.689791,771646671.556017,854205245.368489,946803566.236859,1035411005.93418,1129489702.20478,1231938789.00036,1337018373.35443,1439598533.48519,1563204111.71634,1684744467.98339,1794425999.84921,1914230610.58043,2026263142.2305,2162928414.07711,2290291057.67704,2402506037.10993
474184136.837905,546536164.654904,612944308.697895,699421319.214945,778570781.684018,865612235.015498,965784154.663919,1054428090.70058,1151710298.79048,1251212637.75958,1357375113.90263,1443081677.84623,1562058463.88547,1680644643.40566,1794798738.77068,1888705927.57942,1999116927.09488,2114837217.09373,2242645437.03846,2354263889.27178
343848895.736538,403924436.524681,461311596.622572,539813954.60565,608102392.536894,686200864.80502,771231578.730459,853820776.544855,941596291.233916,1031084532.66981,1134583608.31546,1223786302.53344,1337813450.82256,1440977377.1341,1547109295.81978,1652313749.17934,1762455712.91131,1880888887.82021,2010680236.42362,2115717512.25022
403855760.302738,467140915.882238,527595488.535097,606271183.812986,679232439.902398,761361781.384422,851160861.571688,932743275.352921,1024636292.41298,1118885411.13608,1230184427.14652,1321359328.94521,1427671733.35951,1541810192.33234,1651985983.18759,1757134471.51869,1866148429.4379,1997702673.75123,2138293362.12422,2263380672.02812
404595609.68079,466807812.580094,529744619.917491,613119259.588568,688415826.886331,772181138.813484,862002740.254881,944170467.94891,1037731952.70211,1129583965.85977,1239001160.1454,1336369488.40601,1456107623.28714,1574178586.22861,1688682153.4217,1792519434.7781,1904192764.1806,2033891794.76716,2160462848.98497,2276440356.87671
362081018.462326,421857240.960198,477808723.86449,554658494.127228,627592033.110813,707979137.667812,790773835.225458,876399638.149037,964976847.243419,1058577089.34461,1160066825.91528,1244375939.59137,1359075847.9565,1463145556.4651,1576500358.92148,1673367756.23063,1783742052.73445,1909402762.07487,2028158132.37185,2145688203.63816
